HI,TI
0.0543338879942894,1.0
0.8799626231193542,0.9231286169107844
0.6236445307731628,0.4392558822417456
0.9410765767097473,0.5519137584130823
0.45206311345100403,0.539131496625036
0.06609290093183517,1.0
0.07431218773126602,0.49987029188141624
0.2343873530626297,0.5506003089805909
0.5868799090385437,0.5219503238137817
0.772357702255249,0.16133082822811087
0.7739973664283752,0.6508189163543752
0.8835684657096863,0.608855225638976
0.27125707268714905,0.2768838000179841
0.6717292070388794,0.5275339887447542
0.039626434445381165,0.7048875466729831
0.19562774896621704,9.534560876264282e-05
0.0897262841463089,1.0
0.9562464356422424,0.4996703558325652
0.9755703210830688,0.6519946699199389
0.2051553726196289,0.7313663702023618
0.3094412684440613,1.0
0.02465469390153885,0.9275339425568355
0.16861067712306976,0.7782106843732042
0.22802244126796722,0.6870519264684594
0.5472636222839355,0.24810118331586642
0.2662159502506256,0.6815447990728287
0.0928686335682869,0.5173292568016348
0.7835137248039246,0.6069466268677245
0.017710721120238304,1.0
0.26052674651145935,0.27820970090396957
0.01734328269958496,1.0
0.9723601937294006,0.43777802346638967
0.07957799732685089,1.0
0.8767176270484924,0.3782340430059191
0.01168134342879057,1.0
0.37046441435813904,0.4089985902800133
0.9518433809280396,0.2565832240439205
0.0857580155134201,1.0
0.02081182785332203,1.0
0.17021282017230988,0.0017364416708918892
0.4409365653991699,0.4999542225850506
0.43273162841796875,0.4999801633774749
0.6228299140930176,0.3543690508811502
0.5092653632164001,0.3936211027499529
0.6409298777580261,0.7588527638245547
0.9227849245071411,0.3979325254174361
0.7686442136764526,0.21903292580428435
0.07089060544967651,0.3333028150567004
0.06410633027553558,0.4994520593943196
0.09250348061323166,1.0
0.0823616161942482,0.4993299147282148
0.0672558918595314,0.3332804340992532
0.03976244851946831,0.33282119822235817
0.11743272095918655,1.0
0.1957074999809265,1.0
0.17121264338493347,0.7002353639634634
0.5844739675521851,0.4203734399886977
0.4165925681591034,0.5061258260347712
0.35208433866500854,0.3366223870039081
0.35532644391059875,0.609545865233811
0.6076691150665283,0.3675107746580532
0.6697812676429749,0.29538704462554627
0.7417061924934387,0.6620469004929604
0.9419682621955872,0.5256024755026888
0.7588553428649902,0.44507140499866965
0.47475969791412354,0.5799325740359138
0.34464555978775024,0.643561638209365
0.8012683391571045,0.6598973047051363
0.7820134162902832,0.6931240856555612
0.9223738312721252,0.5828437620358102
0.3119434416294098,1.0
0.4106900095939636,0.0017021579297694718
0.31327760219573975,0.8537046610319945
0.4090615212917328,0.5470062676402089
0.04870055615901947,0.4957266570710733
0.6958172917366028,0.5890804485872599
0.5724759101867676,0.5225378409304808
0.8401892781257629,0.39351105472323883
0.1090627908706665,0.6164970220597185
0.6838374733924866,0.46375999630366616
0.20573803782463074,0.23375813911806467
0.02458209916949272,0.7030091200684248
0.2112453579902649,0.32812321877219736
0.9249686002731323,0.4641056188553841
0.21625326573848724,0.28747364073319465
0.5503222942352295,0.4712309101044012
0.24375489354133606,0.3559993765538491
0.7726799845695496,0.282309663994005
0.8403319120407104,0.384159129778201
0.44204702973365784,0.3449937733049049
0.8589014410972595,0.5880925566525407
0.9453511834144592,0.1710209602083673
0.7841390371322632,0.5711554931999885
0.06383635103702545,0.0
0.013695222325623035,0.6953644507154193
0.017290377989411354,0.6730232395281666
0.11371342092752457,0.49939862293810855
0.4732239544391632,0.6506147808137511
0.753923237323761,0.710630697891118
0.8498743176460266,0.5047675998378032
0.22197909653186798,0.3491612237330313
0.3272670805454254,0.5341208098831283
0.1567988395690918,0.4702090190904074
0.12105458229780197,0.5334403379144063
0.23853176832199097,0.3292328788457192
0.1629258096218109,0.2763689524473067
0.29973435401916504,0.5687913577444855
0.07414039224386215,0.47482057447395404
0.27397462725639343,0.724508714504875
0.6792179942131042,0.24444186455232866
0.5603841543197632,0.3440189166671784
0.566941499710083,0.4699122296080401
0.5056071281433105,0.2703649804985843
0.3468629717826843,0.5005295367863746
0.15309475362300873,0.014049021116474037
0.8679422736167908,0.23361630956935348
0.07550428062677383,0.4960182398763413
0.12746325135231018,0.5140480975463434
0.024160578846931458,0.4998351914983229
0.2727915644645691,0.40028872450195907
0.977275013923645,0.763454455378358
0.010522609576582909,1.0
0.049877554178237915,0.332759376233361
0.08518558740615845,0.920392818465032
0.18271534144878387,0.8095981752434313
0.07727070897817612,1.0
0.10310613363981247,0.9209425751648702
0.09481087327003479,0.499612351636746
0.030535368248820305,0.49927036379539047
0.09077707678079605,0.4999242786682683
0.048001836985349655,0.49651454164847747
0.7796721458435059,0.7000419246631688
0.17959415912628174,0.905154604815929
0.11584969609975815,0.7059293227461612
0.03584466874599457,0.8367399503830831
0.5328190922737122,0.839686727452001
0.11008711159229279,0.9138823770062816
0.19421041011810303,0.6881341168634854
0.35408660769462585,0.2917545541489457
0.7773205041885376,0.5066160248791348
0.45618870854377747,0.24607496976232462
0.9386295080184937,0.4769457791579575
0.886184573173523,0.4834468760614913
0.8426583409309387,0.6418057551560472
0.5171588659286499,0.4739556877019002
0.6862440705299377,0.5318159235556847
0.1516815572977066,0.31998889937073216
0.3270111680030823,0.5025642964203678
0.5478823781013489,0.3553435266789766
0.5838435292243958,0.10908650401790282
0.2508176565170288,0.6164165618236388
0.3436378240585327,0.3306845215434793
0.1782797873020172,0.6403712235518675
0.44092264771461487,0.6659656558256511
0.25498300790786743,0.6611205087972657
0.05835287272930145,0.7121915529518076
0.48654404282569885,0.2843523252985455
0.7503460645675659,0.2511146687297046
0.9037482738494873,0.3720373437593365
0.969245195388794,0.40009200852855836
0.09789104014635086,0.6295150813483306
0.3561182916164398,0.5873927218874494
0.5192714929580688,0.41452171459910325
0.25570330023765564,0.9392267240812234
0.33840179443359375,0.6748094146898076
0.18263758718967438,0.6919632676403946
0.6065971255302429,0.32400869013329675
0.29346033930778503,0.27610333953168087
0.04847443476319313,0.6468378585591659
0.05522340163588524,0.5939264181725668
0.068268321454525,0.66287740645556
0.37970656156539917,0.24810031428338344
0.6389704942703247,0.7789156788825522
0.22330275177955627,0.4980874816416828
0.20607969164848328,0.2789662756009762
0.053655922412872314,0.5510022806616708
0.21585924923419952,0.3999889206825657
0.9542542695999146,0.5463025729520246
0.8889720439910889,0.5283989967341874
0.9728423953056335,0.33284547991141383
0.9879108667373657,1.0
0.9490058422088623,0.3605118785670285
0.660042405128479,0.2584352721584948
0.9510181546211243,0.5741840626520234
0.02876240760087967,
0.05052264779806137,0.2321808751744848
0.04407907649874687,0.4964383708221555
0.04533856362104416,0.47576910745644396
0.04931536316871643,0.4979251322797885
0.609065055847168,0.3224998311676117
0.36028018593788147,0.31795123911787126
0.07927219569683075,0.6894485773890537
0.4518432915210724,0.33310483415183684
0.2642773687839508,0.6982155038033684
0.14823606610298157,0.6496951800379005
0.3532158434391022,0.2328005481596722
0.1976969987154007,0.6213438556577257
0.404914528131485,0.2748200060988006
0.25198397040367126,0.6628918119364265
0.05083690211176872,0.4552718813679545
0.23019318282604218,0.6781801355269144
0.08581151068210602,0.6838497182877261
0.11992000788450241,0.6365556618893233
0.9232044816017151,0.3792404560549527
0.021016106009483337,0.4752936852034242
0.09362081438302994,0.4612498278254672
0.8344472646713257,0.2802886623030778
0.5041574239730835,0.44000683510167704
0.0669618546962738,0.7167399018646358
0.08007902652025223,0.6698723373796325
0.02755962871015072,0.46773456669893715
0.03747165948152542,0.6618246662646702
0.1842336654663086,0.639671776574791
0.05441039428114891,0.9744942401312379
0.052197206765413284,0.9458402302011505
0.07070712000131607,0.6160926030210674
0.024022741243243217,0.7094073429427117
0.058953363448381424,0.6461747142754807
0.2522497773170471,0.3290191272561445
0.031692396849393845,0.37442147230739536
0.05966006591916084,0.49691143647240504
0.19290892779827118,1.0
0.3373787999153137,0.38743050570927556
0.29097241163253784,0.6701826100420458
0.8894742131233215,0.5337555456287142
0.2912999391555786,0.315466532601809
0.9081341028213501,0.8637410413678859
0.11033198982477188,1.0
0.2353169322013855,0.368979457918569
0.3052031695842743,0.4280780748254658
0.2744787633419037,0.5024873222759837
0.8503522872924805,0.39557252776475976
0.9307464957237244,0.6669120826143385
0.21960240602493286,0.32862313322911657
0.6878005266189575,0.34465187638386546
0.7537888288497925,0.30531992913905287
0.6617916226387024,0.385111700767315
0.6816959977149963,0.4304181416837458
0.6690898537635803,0.39965042781129995
0.560729444026947,0.40196346779802367
0.6386178731918335,0.466895665972275
0.11418256908655167,0.0
0.16842120885849,0.0
0.34661978483200073,0.4829755081533051
0.11782179027795792,0.00031771543317628595
0.13269607722759247,0.05303440904097944
0.9091851115226746,0.2923913523381766
0.8050985932350159,0.5427868284642199
0.9370565414428711,0.5969807111844407
0.43051302433013916,0.6335768637350178
0.7530698776245117,0.24325978482288277
0.702621579170227,5.9604360559651565e-06
0.33295565843582153,0.010752790056077481
0.8298452496528625,0.08585458027903968
0.7517207264900208,0.2131367086331141
0.09359492361545563,0.3322554909189186
0.05728580057621002,0.2193959717051039
0.10811053961515427,0.20097348858433783
0.5966796278953552,0.6283490256753459
0.04520862549543381,0.6812702764112383
0.00685901427641511,0.6244075662804529
0.061815064400434494,0.7066100656072143
0.7893945574760437,0.6036557718420581
0.06697332859039307,0.5163233260275099
0.23505476117134094,0.3317508777602295
0.1625339388847351,0.4975195426077738
0.23017871379852295,0.05427872725552474
0.5529536008834839,0.5514192258368857
0.2981146574020386,0.5028246227917954
0.4677494764328003,0.5171114329947986
0.5285322070121765,0.2690644970843221
0.00783578585833311,0.24685162041880376
0.040762364864349365,1.0
0.07045502215623856,1.0
0.060471706092357635,0.0
0.09112431108951569,0.44828029569742533
0.14816737174987793,0.5435653777308678
0.22846928238868713,0.65983597816039
0.17179007828235626,0.5194001548882146
0.1444978266954422,0.367719970980755
0.17406877875328064,0.3882816308441828
0.1390119045972824,0.543579316276056
0.32042935490608215,0.6120461605071787
0.2686460018157959,0.44205504591859396
0.11311069875955582,0.4283203970815238
0.03615857660770416,0.4998351914983229
0.7771192789077759,0.48354305975140033
0.05216836556792259,0.333207182075941
0.008379224687814713,0.4998962348510512
0.004746537655591965,0.499943540886698
0.021766003221273422,0.49981077311391153
0.9363696575164795,0.49671555756855285
0.20908068120479584,0.31616557279721896
0.24891650676727295,0.19502328675172767
0.20546600222587585,0.19906878754727927
0.05745542421936989,0.4723783050645363
0.7997915148735046,0.33494626535864896
0.2362854778766632,0.2764735189298267
0.30577167868614197,0.30790782800653116
0.0936906561255455,0.63402767763794
0.05058924853801727,1.0
0.00903381034731865,0.4998962348510512
0.034551363438367844,1.0
0.8102651834487915,0.24842173373890283
0.9325719475746155,0.1608623818411635
0.04105249047279358,0.4375663508392796
0.028693491593003273,0.4969619448443226
0.09588174521923065,0.7686997783716658
0.19193600118160248,0.8471630377730817
0.08448158204555511,0.7113423601703103
0.07598261535167694,0.9349836284153987
0.7076157927513123,0.9048101560306376
0.80149906873703,0.36282314439031604
0.8271063566207886,0.7903848078605432
0.09921197593212128,0.6991928299063757
0.11144367605447769,0.67112679837485
0.12239286303520203,0.6852942102394768
0.055018018931150436,0.9106451729466819
0.08572814613580704,0.6717101327910171
0.11864862591028214,0.40496310789299517
0.033555369824171066,0.4029421916912111
0.02130095101892948,0.3996795350586021
0.06328342854976654,0.28624096768243973
0.06766362488269806,0.6877006471940879
0.783631443977356,0.3686834553396868
0.24600546061992645,0.6226888256992317
0.6741325259208679,0.4937275922929334
0.9734471440315247,0.31691068400834393
0.13299891352653503,0.25894383220130607
0.561303973197937,0.47425414576507113
0.8898370862007141,0.6752773649439003
0.004526151809841394,0.31310535929073685
0.8986833691596985,0.5279439243945693
0.9927230477333069,0.41780333787150004
0.9859378933906555,0.6618528640062533
0.8316746354103088,0.2264000783000286
0.98384028673172,0.5363630713002635
0.6014617085456848,0.5797211289698935
0.3549864888191223,0.4083831126799679
0.3218871057033539,0.4592764548905309
0.594933271408081,0.5634132940366968
0.12593312561511993,0.4953714468406673
0.39403247833251953,0.6133138891392771
0.8597742915153503,0.43737469746420715
0.11208046972751617,1.0
0.4270954728126526,0.698818738110301
0.8430014252662659,0.2890329563935281
0.3449305593967438,0.6434746515094155
0.17423199117183685,0.6991131597264946
0.14331050217151642,0.6907656229060192
0.021701209247112274,0.697131615784781
0.08888716995716095,0.686198175080164
0.10323299467563629,0.6791808473287313
0.024080056697130203,0.6828406928891594
0.11396794766187668,0.8758374513274404
0.06292615830898285,0.7096719898651807
0.12646707892417908,0.7027946161555844
0.2671414613723755,0.5628483627163567
0.2564079165458679,0.5444665560204808
0.15185654163360596,0.6650794984006975
0.05659158527851105,0.7200255091191134
0.3167579472064972,0.6315192587599059
0.11204452812671661,0.7570581275848357
0.05549588426947594,0.6710322546952325
0.27520281076431274,0.7400994458467739
0.06095725670456886,0.9369479669924173
0.09028943628072739,0.967622097720117
0.10387645661830902,0.4842776515114015
0.25027140974998474,0.6650678467061042
0.314669668674469,0.6097797436705178
0.35529762506484985,0.5904092036177355
0.28428131341934204,0.5161435306901277
0.1505083441734314,0.34851620670658906
0.1319478452205658,0.7038353043240941
0.3777766823768616,0.4569742536524643
0.10207448154687881,0.7037855817201878
0.25053319334983826,0.4835094907758888
0.16123047471046448,0.6761966431382874
0.06960151344537735,0.6880780947981897
0.12979279458522797,0.6996687587521784
0.15109167993068695,0.29337572586757615
0.40439435839653015,0.5832677873319113
0.06483245640993118,0.707476086465344
0.2028813511133194,0.4019873580653144
0.25772836804389954,0.4106548949539691
0.41949549317359924,0.6986293683669794
0.04537166655063629,0.6989986685537963
0.7607203125953674,0.31815338851624836
0.26353493332862854,0.44178133720865065
0.9001640677452087,0.21439364827933255
0.20066547393798828,0.6293216468220765
0.49787285923957825,0.2688745871996591
0.31514254212379456,0.31883314470533153
0.5201883316040039,0.2382966886027266
0.07992953062057495,0.3617807813226174
0.8136965036392212,0.3609154668008857
0.8598223328590393,0.2992669650203422
0.9600003957748413,0.375123285727775
0.810798704624176,0.45720516099608316
0.7126641869544983,0.3734047508407957
0.20469330251216888,0.4719683545233672
0.7779582738876343,0.1785870327992871
0.21914733946323395,0.6534470633237699
0.05134069174528122,0.49996314683070425
0.022570747882127762,0.6991623940734086
0.05015087127685547,0.7082554316342345
0.04121256619691849,0.6418536271459876
0.35205408930778503,0.3215727927179061
0.3921619653701782,0.6465330499007689
0.5912302732467651,0.49293030866827875
0.32310107350349426,0.28052737873642464
0.33124929666519165,0.49900666320325754
0.4412004053592682,0.49826204086494774
0.38885489106178284,0.7936000251719766
0.48907724022865295,0.33135089541631196
0.8071784973144531,0.3280499907215414
0.5561777353286743,0.3481904090083173
0.43244296312332153,0.49976193455642
0.4129755198955536,1.0
0.4320853054523468,0.48014372221018925
0.2621871531009674,1.0
0.23054291307926178,0.4999862669955467
0.15059895813465118,0.45694206047437147
0.13671918213367462,0.49924135051819424
0.08957649767398834,0.6618126514234147
0.16542012989521027,0.6543117115103352
0.11760910600423813,0.5683501080970509
0.9296778440475464,0.42256584850252793
0.6377866268157959,0.1488956158492364
0.21162359416484833,0.1512318673733997
0.14113102853298187,0.3164073004264131
0.23038534820079803,1.0
0.549167275428772,0.0
0.5599750280380249,0.2831687734135994
0.07393862307071686,0.7344751000238066
0.055374033749103546,0.49942610490069783
0.11818896979093552,0.46514849542419767
0.548870325088501,0.5639389379500809
0.15682370960712433,0.46270813123435284
0.8421730399131775,0.38012675032623816
0.5992059111595154,0.7376065841733257
0.039797745645046234,0.4510005851255574
0.48316076397895813,0.41887189373443723
0.12562793493270874,1.0
0.9615800380706787,0.253359064047195
0.9322391152381897,0.4515949551658876
0.46248549222946167,0.03775435081985104
0.7671748995780945,0.5629185021515473
0.5110575556755066,0.47672001276524817
0.4167889654636383,0.3189374944457257
0.44161751866340637,0.2900743135325828
0.2426319569349289,0.6240104122989533
0.7151269912719727,0.5639520361923007
0.6996044516563416,0.3511238523951863
0.7520202398300171,0.8660692730790674
0.4260733127593994,0.5928223018839571
0.4944542348384857,0.6678035997607699
0.8739748597145081,0.5175165680724855
0.7156145572662354,0.4582232131254954
0.06894399225711823,0.5557196661029867
0.2356901913881302,0.6393274366443135
0.9719005823135376,0.4381601787450736
0.17720730602741241,0.2937485629674582
0.06082382798194885,1.0
0.7345854043960571,0.31608005094375785
0.1602916419506073,0.33219580009221356
0.15403012931346893,0.28514801607985135
0.2519496977329254,0.5350938530152856
0.2571489214897156,0.48997692892896677
0.1111217588186264,0.24957614308772913
0.08140946924686432,1.0
0.9269076585769653,0.3214340513032095
0.20740221440792084,0.29925550934818923
0.3495182693004608,0.536429384910975
0.02320060506463051,0.6216346878872692
0.059847671538591385,0.6712202038586675
0.02097642421722412,0.904485441908566
0.08997979760169983,0.9577731259548719
0.04007584601640701,0.8858808639252317
0.019256889820098877,0.9142704466347459
0.06470958143472672,0.8825122581610133
0.10238748043775558,0.8879834654433063
0.09908873587846756,0.897598137709357
0.0591806098818779,0.9361457344153781
0.053942274302244186,0.8955635413392344
0.05654124170541763,0.9292378907895547
0.1602068394422531,0.9213431311381556
0.038691528141498566,0.9410686395779552
0.05542519688606262,0.9353937919486457
0.13226808607578278,0.9203749381244494
0.050068143755197525,0.891677449319932
0.07223012298345566,0.6966762430378388
0.06739623099565506,0.6928557791085111
0.008572240360081196,0.9508205114420188
0.026420604437589645,0.9424677829668114
0.051248520612716675,0.9317254605030424
0.09766203910112381,0.9188925444708267
0.16721287369728088,0.8539452805279509
0.08343958109617233,0.6637716365469407
0.019194159656763077,0.6648018003129416
0.14050017297267914,0.6717178631425368
0.13148514926433563,0.8923363361807654
0.028804320842027664,0.636909797369243
0.20183365046977997,0.6889451935674122
0.1132659912109375,0.9079721713295941
0.4501544237136841,0.2766902727789626
0.518278181552887,0.3764348305647987
0.8012047410011292,0.31877110085980853
0.319255530834198,0.3480999106661471
0.8644832372665405,0.4880177405573051
0.37474337220191956,0.2503968772730078
0.443735808134079,0.6193439376547379
0.43803951144218445,0.31026701010455926
0.40068936347961426,1.0
0.4595068395137787,0.4997436194824776
0.28489258885383606,0.49658586441273106
0.7681459188461304,0.3146334508048248
0.08658206462860107,0.7136059228334827
0.16732893884181976,0.7179148467695349
0.0783441886305809,0.7053967591240011
0.3227153420448303,0.8377541351034885
0.2966226637363434,0.6258250318354864
0.07698746025562286,0.6864020129947755
0.08957405388355255,0.7140171471751089
0.04265717789530754,0.7069525184718417
0.013971401378512383,0.6696737786281987
0.09048057347536087,0.7063147360987839
0.040277451276779175,0.7261522102352158
0.1301007866859436,0.49283944491916043
0.9694479703903198,0.6251091661659293
0.15296053886413574,0.6775211043479193
0.40775957703590393,0.3406830530710648
0.9980679154396057,0.654140372978247
0.3656991422176361,0.49999084468465277
0.906192421913147,0.42312880102970685
0.1807125061750412,0.576344757481621
0.02478879876434803,0.4998779222364646
0.030801964923739433,1.0
0.06068844348192215,0.3283873554910854
0.9963094592094421,0.5817531732647054
0.32552847266197205,0.2977468385774697
0.0959433764219284,0.9250289297817881
0.15198339521884918,0.6175112206055848
0.03158844634890556,0.8975686727627247
0.012480217963457108,0.9403351146473208
0.028084618970751762,0.6350016944573202
0.01186189241707325,0.9235673594371864
0.07222200930118561,0.6830501634636681
0.11647433042526245,0.8760809348725206
0.03767378255724907,0.9045413157425924
0.09565088897943497,0.8801977815808743
0.054056696593761444,0.9196824101416426
0.03200865909457207,0.8750273697340737
0.18392349779605865,0.8308651401919877
0.08928709477186203,0.8640292511539887
0.11400733888149261,0.9364839583121439
0.13625460863113403,0.8690640769468487
0.039803121238946915,0.8800641401657107
0.07612567394971848,0.4895560356496724
0.43527135252952576,0.30516839876867025
0.14905105531215668,0.6820333548985231
0.18087618052959442,0.5833073722383247
0.3870246410369873,0.2293813035545732
0.2541279196739197,0.3074881762721096
0.619612455368042,0.4498958459437708
0.5165605545043945,0.10004954983542998
0.3772515058517456,0.403607821441291
0.24958936870098114,0.26162646730530964
0.2460213601589203,1.0
0.38754963874816895,0.0
0.24554359912872314,0.5449976172305881
0.6305913329124451,0.3064765522036466
0.24235600233078003,0.21821397985030655
0.3197859823703766,0.587482324939579
0.3782086670398712,0.6779031991372486
0.7746182084083557,0.5889613297464946
0.3487296402454376,0.7030002984638362
0.1924045979976654,0.20243267523943217
0.7548618912696838,0.5332195293210046
0.16252921521663666,0.5370641971819445
0.16064687073230743,0.49976193455642
0.8931766748428345,0.7554738049783924
0.3210287392139435,0.6364460896100529
0.08740776032209396,0.4999725338024967
0.13659919798374176,1.0
0.1270138919353485,0.49984129600126964
0.7161765694618225,0.7084682866093198
0.9970418810844421,0.6138077807877903
0.11127638071775436,1.0
0.08008461445569992,1.0
0.9486911296844482,0.46654092799819086
0.3122449517250061,0.6354712877444781
0.0945814773440361,0.4996795140823038
0.12414751946926117,0.4998153516064029
0.10821030288934708,0.49942457814480634
0.1395990550518036,0.4992459316179041
0.12198396772146225,1.0
0.9345782399177551,0.126040527127964
0.5569517016410828,0.31309387351943524
0.11705535650253296,0.3997110039690348
0.9509192109107971,0.7361345996870129
0.9778969287872314,0.6146370342680969
0.21176159381866455,0.7153099870742021
0.9667266607284546,0.6066043211054898
0.04178624972701073,0.7176692021883841
0.029874371364712715,0.9522468493819646
0.005669636186212301,0.5931285949519352
0.06298676133155823,0.713939975504526
0.05038445070385933,0.69270972319076
0.07277507334947586,0.6997804967351948
0.6591402888298035,0.7299429624495506
0.07718300074338913,0.7195465958301663
0.07857447862625122,0.9185597470569008
0.21625609695911407,0.4989939399768408
0.785175085067749,0.49889479623041716
0.05778130888938904,0.9045943938658912
0.037020426243543625,0.924934791614851
0.047690968960523605,0.9559846834645178
0.021685192361474037,0.9606687306490141
0.0514981672167778,0.6768849386038435
0.018811726942658424,0.593327877047961
0.14370694756507874,0.8955303817041278
0.09415634721517563,0.8703564636153218
0.047552820295095444,0.9150865309817767
0.03796093165874481,0.5835738345128871
0.04014928638935089,0.31011123958211456
0.014204012230038643,0.9197483382479269
0.06299067288637161,0.9206923742596986
0.036305759102106094,0.9007063092884872
0.11325602978467941,0.9333930169169552
0.04717252403497696,0.8434135883523078
0.05801011621952057,0.6361957904065336
0.10264560580253601,0.8755364083332866
0.10475610941648483,0.9012090226904972
0.010531555861234665,0.9271062810398553
0.028686389327049255,0.6496653042493559
0.23119385540485382,0.4999984741199296
0.21190981566905975,0.4995833482773435
0.23795965313911438,0.49999542235280386
0.2261924147605896,0.4999923705763648
0.24688446521759033,0.4999801633774749
0.24381108582019806,0.3319409972355066
0.30039069056510925,0.34495318374324846
0.013781527057290077,0.6902809742975424
0.03209838643670082,0.6898080036627492
0.07570518553256989,0.612028893744784
0.09948022663593292,0.6854217651162219
0.41483166813850403,0.6933489410924425
0.04425838217139244,0.6893249582939653
0.026012346148490906,0.6941106117364052
0.048849958926439285,0.464261365396279
0.05425839126110077,0.680886803467011
0.03718147426843643,0.6519635975891355
0.005727038718760014,0.7074745372782417
0.06306425482034683,0.6365317723187867
0.49617713689804077,0.43754689288567583
0.07864910364151001,0.6890996235757761
0.5662724375724792,0.772144402275911
0.046417851001024246,0.6424811056941704
0.24443019926548004,0.6951303229896368
0.9063471555709839,0.30671727753734723
0.12206397950649261,0.9140313623525111
0.10700446367263794,0.636068711913211
0.11671201884746552,0.49857075670492235
0.20468834042549133,0.47486698613350636
0.16181769967079163,0.43621527149054096
0.1169271320104599,0.6256272155897693
0.901322066783905,0.6485500982355835
0.12948983907699585,0.4584357124221692
0.1564333140850067,0.43720752175168653
0.04361724853515625,1.0
0.08942385017871857,1.0
0.08655121922492981,1.0
0.09093667566776276,1.0
0.172573983669281,0.06902333268325613
0.4969634711742401,0.3873172465427853
0.8708121180534363,0.5424946602926198
0.21205779910087585,0.46194645055368416
0.2966114282608032,0.744886005807117
0.9989100694656372,0.370938905543652
0.12096767872571945,0.27973453319414254
0.1144733726978302,0.24867936389611484
0.9876074194908142,0.46179281264945143
0.14296549558639526,1.0
0.07364339381456375,0.45012255396692913
0.10937249660491943,0.5676224559737171
0.06492957472801208,0.9197423961749722
0.006689728703349829,0.9533758491023088
0.06682421267032623,0.9434883714945826
0.11640432476997375,0.9358058831819801
0.045546211302280426,0.9704172367583652
0.07614602893590927,0.9403185600958018
0.02041071280837059,0.6745343826782128
0.09249021857976913,0.8848914464975443
0.07632307708263397,0.894965325770241
0.07437510788440704,0.6380428404780318
0.10974059253931046,0.8362873499598068
0.08363229781389236,0.8111279183840422
0.041715770959854126,0.7601916953080218
0.11603624373674393,0.9150387909965053
0.04215594008564949,0.9334484669756854
0.05353666469454765,0.6998772465638712
0.01877223141491413,0.9044856933261114
0.10346969217061996,0.9582632922167299
0.15410491824150085,0.9314752555694433
0.22280478477478027,0.697521977652155
0.10350856930017471,0.6597508890906633
0.09151912480592728,0.9593131679965872
0.076898954808712,0.7202293753330782
0.05993873253464699,0.9540897403321807
0.15802276134490967,0.9452264294008903
0.10091472417116165,0.9484711993301982
0.08197241276502609,0.7119756371758956
0.08745722472667694,0.6938730154520907
0.02468561939895153,0.947037660736879
0.04367808997631073,0.9644496551832944
0.041920170187950134,0.5243994792456982
0.04970604553818703,0.9198917452652196
0.057131629437208176,0.9570353832508681
0.023570215329527855,0.9070555904011508
0.10979210585355759,0.9093255143076963
0.12287990748882294,0.8576585076740398
0.08926074951887131,0.7045051064911814
0.025568461045622826,0.7054434770831653
0.7615001797676086,0.5712034430549361
0.8107280731201172,0.615676800773256
0.8640318512916565,0.698922010988932
0.4237681031227112,0.4114630965113894
